what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1390323674125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390323674427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390323677250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390323728089
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1390323732723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390323735569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390323760027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390323767393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390323767985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390323818112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390323831263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390324089327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390324090630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390324124400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390324349686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390324564327
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1390324583742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390324586423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390326343933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390326346063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390326376904
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390326378046
error,log,,,"Unexpected runtime error while computing a text hover",1390326423014
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390326435459
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1390326456046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390326456349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1390326456368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1390326456815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390326461987
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390326466413
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390326485870
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390326543620
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390326550462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390326564904
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390326580159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390326583321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390326584120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390326584298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390326585753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390326586517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390326596117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390326598347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390326600794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390326618607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390326619062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390326654617
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390326669297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390326672912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390326816659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390326817478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390327543328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390327838812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390327854532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390327897212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390328040023
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390328049401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390328079845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390328098060
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390328101148
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390328106364
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390328246197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390328248896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1390328248914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390328251507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390328281353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390328288659
